"","Team","Season","Player1","Player2","Arch1","Arch2","Lebron1","Lebron2","WinsAdded1","WinsAdded2","MPG1","MPG2","PM0","PM1","PM2","PM3","ActM0","ActM1","ActM2","ActM3","Stack/Stagger","SuggM0","suggM1","SuggM2","SuggM3","SuggProp","ActualProp","DiffProp","Stack","GamesPlayed","ActM0_PerGame","ActM1_PerGame","ActM2_PerGame","ActM3_PerGame","ActSum","max_m0","ActM0_Prop","NewArch1","NewArch2","Double_Arch","NewDouble_Arch","NewSugg0","NewSugg1","NewSugg2","NewSugg3","StackSugg0","StackSugg1","StackSugg2","StackSugg3","StaggerSugg0","StaggerSugg1","StaggerSugg2","StaggerSugg3","suggM0_Prop","FinalStack","FinalCompStack","RealGameScore","SuggGameScore","GameImprovement","StackGameScore","StackImprovement","StaggerGameScore","StaggerImprovement","Diff_M0_PerGame","Diff_M1_PerGame","Diff_M2_PerGame","Diff_M3_PerGame","NDA_factor"
"188","NOH",2013,"AlFarouq Aminu","Anthony Davis","Athletic Finisher","Roll + Cut Big",0.89,1.01,4.5,4.1,26.4152005629838,28.0703729767769,-2.4,4.46,-13.18,0.53,680,500,598,1064,6.85,19.2,0,1.6,27.2,0.614997036158862,0.49213691026827,0.122860125890592,TRUE,59.2083333333333,11.484869809993,8.44475721323012,10.0999296270232,17.9704433497537,48,19.93,0.57626040190632,"Off Ball","Off_Ball_Big","Athletic Finisher Roll + Cut Big","Off Ball Off_Ball_Big",14.26,5.67,7.32,20.75,19.93,0,1.65,26.42,0,19.93,21.58,6.49,0.715504264927245,TRUE,TRUE,-2.36443349753695,-1.099,1.26543349753695,-1.15784166666667,1.20659183087028,-4.00201875,-1.63758525246305,2.77513019000704,-2.77475721323012,-2.77992962702322,2.77955665024631,"Off Ball Off_Ball_Big"
"189","SAC",2019,"Willie CauleyStein","DeAaron Fox","Roll + Cut Big","Slasher",1.6,0.66,5.7,5,27.278961038961,31.6425974025974,-4.24,-5.77,0.93,1.15,1054,258,608,1930,1.75,16.6,0,4.1,27.3,0.560381355932203,0.690271816881259,-0.129890460949056,TRUE,80.2083333333333,13.1407792207792,3.21662337662338,7.58025974025974,24.0623376623377,48,16.36,0.803226113739561,"Off_Ball_Big","On Ball","Roll + Cut Big Slasher","Off_Ball_Big On Ball",10.24,6.12,10.48,21.16,16.36,0,4.36,27.28,0,16.36,20.72,10.92,0.625916870415648,TRUE,FALSE,-0.824072727272727,-0.732833333333334,0.0912393939393932,-0.707075,0.116997727272727,-1.30353333333333,-0.479460606060606,-2.90077922077922,2.90337662337662,2.89974025974026,-2.90233766233766,"Off_Ball_Big On Ball"
"190","MEM",2021,"Kyle Anderson","Jonas Valanciunas","Secondary Ball Handler","Post Scorer",2.04,2.32,5.4,5.3,27.4569948186529,28.219689119171,-2.55,-4.3,1.07,4.98,771,422,468,1234,5.66,19.7,0,1,27.3,0.634282359847373,0.580979284369115,0.0533030754782582,TRUE,60.3125,12.7834196891192,6.99689119170984,7.75958549222798,20.460103626943,48,19.78,0.64628006517286,"On Ball","On_Ball_Big","Post Scorer Secondary Ball Handler","On Ball On_Ball_Big",13.93,5.85,6.61,21.61,19.78,0,0.76,27.46,0,19.78,20.54,7.68,0.704246713852376,TRUE,TRUE,0.989785837651123,1.80810416666667,0.818318329015544,1.81510416666667,0.825318329015544,-0.5172875,-1.50707333765112,1.14658031088083,-1.14689119170984,-1.14958549222798,1.14989637305699,"On Ball On_Ball_Big"
"191","LAC",2019,"Danilo Gallinari","Patrick Beverley","Shot Creator","Primary Ball Handler",2.94,0.79,7.1,4.4,30.1888712241653,26.1596184419714,3.65,-4.16,-2.45,6.32,640,791,527,1187,16.58,17.7,2.9,0,27.4,0.684100418410042,0.473852295409182,0.21024812300086,TRUE,65.5208333333333,9.76788553259142,12.0724960254372,8.04324324324324,18.1163751987281,48,17.81,0.548449496495868,"On Ball","On Ball","Primary Ball Handler Shot Creator","On Ball On Ball",14.54,7.3,3.27,22.89,17.81,4.03,0,26.16,0,21.84,17.81,8.35,0.816395283548568,TRUE,TRUE,1.67126550079491,4.70227083333333,3.03100533253842,4.44943541666667,2.77816991587175,-1.70243541666667,-3.37370091746158,4.77211446740858,-4.7724960254372,-4.77324324324325,4.77362480127186,"On Ball On Ball"
"192","CHI",2013,"Joakim Noah","Luol Deng","Athletic Finisher","Athletic Finisher",2.44,0.19,7.8,4.9,36.6786206896552,37.9862068965517,-7.7,11.7,2.56,-0.68,279,326,405,1890,-22.64,0,9.3,11.2,27.5,0.620712114633087,0.721098817245326,-0.100386702612239,FALSE,60.4166666666667,4.61793103448276,5.39586206896552,6.70344827586207,31.2827586206897,48,10.01,0.461331771676599,"Off Ball","Off Ball","Athletic Finisher Athletic Finisher","Off Ball Off Ball",1.93,8.08,9.39,28.59,10.01,0,1.31,36.67,0,10.01,11.32,26.66,0.192807192807193,FALSE,FALSE,0.488793103448276,2.474625,1.98583189655172,-2.05539583333333,-2.54418893678161,2.6659875,2.17719439655172,-2.68793103448276,2.68413793103448,2.68655172413793,-2.69275862068966,"Off Ball Off Ball"
"193","PHO",2013,"Goran Dragic","Jared Dudley","Primary Ball Handler","Off Screen Shooter",1.96,0.34,7.5,3.9,33.4496644295302,27.261744966443,-11.81,-9.86,-4.28,-1.91,616,929,468,1563,0.419999999999999,14.5,6,0,27.5,0.538520020273695,0.528040540540541,0.0104794797331544,TRUE,74.5,8.26845637583893,12.4697986577181,6.28187919463087,20.9798657718121,48,14.55,0.568278788717452,"On Ball","Off Ball","Off Screen Shooter Primary Ball Handler","Off Ball On Ball",8.54,12.2,6.01,21.25,14.55,6.19,0,27.26,0,20.74,14.55,12.71,0.586941580756014,TRUE,TRUE,-5.99084731543624,-5.894375,0.096472315436241,-5.93615625,0.0546910654362405,-6.06346875,-0.0726214345637581,0.271543624161072,-0.269798657718122,-0.271879194630873,0.270134228187921,"Off Ball On Ball"
"194","IND",2011,"Danny Granger","Mike Dunleavy","Secondary Ball Handler","Off Screen Shooter",1.71,1.01,7.5,3.8,35.5524278676988,27.411681914145,2.63,-4.82,-1.04,4.94,256,963,481,1142,13.43,13,7.4,0,27.6,0.626453112890726,0.441608662026295,0.18484445086443,TRUE,59.2083333333333,4.32371569317382,16.2646023926812,8.12385643912737,19.2878254750176,48,12.45,0.347286401058138,"On Ball","Off Ball","Off Screen Shooter Secondary Ball Handler","Off Ball On Ball",9.29,11.3,3.16,24.25,12.45,8.14,0,27.41,0,20.59,12.45,14.96,0.746184738955823,TRUE,TRUE,0.412688247712878,2.80970833333333,2.39702008562046,2.68571041666667,2.27302216895379,-0.797695833333333,-1.21038408104621,4.96628430682618,-4.96460239268121,-4.96385643912737,4.96217452498241,"Off Ball On Ball"
"195","CLE",2014,"Kyrie Irving","Anderson Varejao","Shot Creator","Roll + Cut Big",1.11,1.96,5.7,5.2,34.1296928327645,27.5221843003413,-5.89,-15.64,3.89,0.07,387,738,375,1137,5.93,12.8,7.5,0,27.7,0.590147020892443,0.505333333333333,0.0848136875591093,TRUE,54.9375,7.04436860068259,13.4334470989761,6.8259385665529,20.6962457337884,48,13.87,0.507885263207108,"On Ball","Off_Ball_Big","Roll + Cut Big Shot Creator","Off_Ball_Big On Ball",9.23,11.25,4.64,22.88,13.87,6.61,0,27.52,0,20.48,13.87,13.65,0.665465032444124,TRUE,TRUE,-4.65810011376564,-3.97402083333333,0.684079280432308,-3.81558958333333,0.842510530432309,-5.5291125,-0.871012386234359,2.18563139931741,-2.18344709897611,-2.1859385665529,2.1837542662116,"Off_Ball_Big On Ball"
"196","LAL",2010,"Kobe Bryant","Pau Gasol","Shot Creator","Post Scorer",3.38,3.5,10.8,9.3,38.9423929098966,36.6735598227474,-6.7,13.68,-8.07,8.1,272,367,239,1830,-4.21,0,11,9.2,27.8,0.756794425087108,0.751231527093596,0.00556289799351195,FALSE,56.4166666666667,4.82127031019202,6.50516986706056,4.23633677991137,32.437223042836,48,9.06,0.532149040860047,"On Ball","On_Ball_Big","Post Scorer Shot Creator","On Ball On_Ball_Big",4.96,6.37,4.1,32.58,9.06,2.27,0,36.68,0,11.33,9.06,27.62,0.547461368653422,TRUE,TRUE,5.94255169867061,6.2795,0.336948301329393,5.572075,-0.370476698670605,6.3667125,0.424160801329394,0.138729689807976,-0.135169867060561,-0.136336779911375,0.142776957163953,"On Ball On_Ball_Big"
"197","TOR",2022,"Pascal Siakam","Fred VanVleet","Shot Creator","Primary Ball Handler",2.26,2.16,7.8,7.3,37.3912369135324,37.2795657231485,-12.63,7.31,-6.96,4.61,212,364,358,1645,-8.37,0,10.1,10.1,27.8,0.687457627118644,0.694972539079003,-0.00751491196035881,FALSE,53.7291666666667,3.9457153935634,6.7747188832881,6.66304769290423,30.6165180302443,48,10.61,0.371886464991838,"On Ball","On Ball","Primary Ball Handler Shot Creator","On Ball On Ball",3.75,6.97,6.86,30.42,10.61,0.11,0,37.28,0,10.72,10.61,26.67,0.353440150801131,FALSE,FALSE,1.96783637068631,2.74360416666667,0.775767795980353,0.805429166666667,-1.16240720401965,2.65554791666667,0.687711545980354,-0.195715393563397,0.195281116711904,0.196952307095773,-0.196518030244281,"On Ball On Ball"
"198","DEN",2015,"Ty Lawson","Kenneth Faried","Shot Creator","Post Scorer",2,0.73,7.8,4.3,35.089061566049,27.2420800956366,-11.11,-1.2,-9.47,0.64,658,789,242,1657,0.200000000000001,12.5,7.7,0,27.8,0.54205838693716,0.616443452380952,-0.0743850654437925,TRUE,69.7083333333333,9.43933054393306,11.3185893604304,3.47160789001793,23.7704722056186,48,12.91,0.731164255920454,"On Ball","On_Ball_Big","Post Scorer Shot Creator","On Ball On_Ball_Big",7.58,13.18,5.33,21.91,12.91,7.85,0,27.24,0,20.76,12.91,14.33,0.587141750580945,TRUE,FALSE,-2.83575612671847,-2.7150625,0.120693626718472,-2.82117708333333,0.0145790433851372,-2.87496875,-0.03921262328153,-1.85933054393305,1.86141063956963,1.85839210998207,-1.86047220561865,"On Ball On_Ball_Big"
"199","MIA",2011,"LeBron James","Dwyane Wade","Shot Creator","Shot Creator",6.26,5.09,17.2,13.8,38.4591265397536,37.0481522956327,-14.85,5,7.2,12.35,196,619,514,2243,-14.7,0,10.9,9.2,27.9,0.669467167808976,0.664395734597156,0.00507143321182002,FALSE,74.4166666666667,2.63381858902576,8.31802911534155,6.9070548712206,30.1410974244121,48,9.54,0.276081613105425,"On Ball","On Ball","Shot Creator Shot Creator","On Ball On Ball",2.77,8.18,6.77,30.28,9.54,1.41,0,37.05,0,10.95,9.54,27.51,0.290356394129979,FALSE,TRUE,8.84273516237402,9.69385416666667,0.851119004292647,6.72809375,-2.11464141237402,9.64971875,0.806983587625981,0.136181410974245,-0.138029115341546,-0.137054871220605,0.13890257558791,"On Ball On Ball"
"200","NJN",2011,"Kris Humphries","Brook Lopez","Roll + Cut Big","Post Scorer",1.33,-0.42,5.1,3.6,27.3508432402544,34.5037323748963,-6.07,-10.58,-8.48,-4.16,528,489,1028,1572,8.83,12.8,0,7.3,27.9,0.606910885944401,0.508902557461962,0.0980083284824393,TRUE,75.3541666666667,7.00691180536356,6.48935581974012,13.6422449543821,20.8614874205142,48,13.5,0.519030504101004,"Off_Ball_Big","On_Ball_Big","Post Scorer Roll + Cut Big","Off_Ball_Big On_Ball_Big",9.51,3.99,11.14,23.36,13.5,0,7.15,27.35,0,13.5,20.65,13.85,0.704444444444444,TRUE,TRUE,-6.53457008570639,-5.32633333333333,1.20823675237305,-5.3406875,1.19388258570639,-7.824125,-1.28955491429361,2.50308819463644,-2.49935581974012,-2.50224495438208,2.49851257948576,"Off_Ball_Big On_Ball_Big"
"201","NOP",2016,"Anthony Davis","Jrue Holiday","Post Scorer","Slasher",2.88,1.64,7.6,4.9,35.1406761177754,27.3587786259542,-3.29,-9.97,3.78,-0.1,298,885,439,1129,2.8,12.5,7.3,0,28.2,0.564455569461827,0.460252751732572,0.104202817729255,TRUE,57.3125,5.19956379498364,15.4416575790622,7.659760087241,19.6990185387132,48,12.86,0.404320668350205,"On_Ball_Big","On Ball","Post Scorer Slasher","On Ball On_Ball_Big",8.05,12.59,4.81,22.55,12.86,7.78,0,27.36,0,20.64,12.86,14.5,0.62597200622084,TRUE,TRUE,-3.0015812431843,-2.43179166666667,0.56978957651763,-2.55441666666667,0.44716457651763,-3.30458333333333,-0.303002090149036,2.85043620501636,-2.85165757906216,-2.849760087241,2.85098146128681,"On Ball On_Ball_Big"
"202","NYK",2016,"Carmelo Anthony","Kristaps Porzingis","Shot Creator","Versatile Big",1.98,2.06,7.3,6.1,35.2918660287081,27.5138755980861,-6.97,-6.09,-0.66,0.89,565,773,265,1532,0.67,12.9,6.7,0,28.4,0.549198520345253,0.596108949416342,-0.0469104290710896,TRUE,65.3125,8.65071770334928,11.8354066985646,4.05741626794258,23.4564593301435,48,12.71,0.680622950696246,"On Ball","On_Ball_Big","Shot Creator Versatile Big","On Ball On_Ball_Big",7.46,13.03,5.25,22.27,12.71,7.78,0,27.52,0,20.49,12.71,14.81,0.586939417781275,TRUE,FALSE,-2.37864114832536,-2.19666666666667,0.181974481658692,-2.32241875,0.0562223983253585,-2.49982916666667,-0.121188018341308,-1.19071770334928,1.19459330143541,1.19258373205742,-1.18645933014354,"On Ball On_Ball_Big"
"203","PHI",2016,"Robert Covington","Nerlens Noel","Movement Shooter","Roll + Cut Big",0.46,-0.5,3.5,2.4,27.2844036697248,28.5504587155963,-9.63,-5.81,-16.64,-6.99,470,590,659,897,5.83,18.7,0,0.900000000000002,28.4,0.627696793002916,0.417986952469711,0.209709840533205,TRUE,54.5,8.62385321100918,10.8256880733945,12.0917431192661,16.4587155963303,48,19.45,0.443385769203557,"Off Ball","Off_Ball_Big","Movement Shooter Roll + Cut Big","Off Ball Off_Ball_Big",13.7,5.75,7.02,21.53,19.45,0,1.27,27.28,0,19.45,20.72,7.83,0.704370179948586,TRUE,TRUE,-9.629124617737,-8.1994375,1.429687117737,-8.31507291666667,1.31405170107034,-10.6774375,-1.048312882263,5.07614678899082,-5.0756880733945,-5.07174311926606,5.07128440366973,"Off Ball Off_Ball_Big"
"204","CHO",2019,"Kemba Walker","Jeremy Lamb","Primary Ball Handler","Secondary Ball Handler",2.52,1.28,9.2,5.4,34.8006279434851,28.2574568288854,-3.8,-2.09,-5.42,2.22,618,954,433,1817,5.93,13.1,6.4,0,28.5,0.607853136155023,0.567103620474407,0.040749515680616,TRUE,79.625,7.76138147566719,11.9811616954474,5.43799058084772,22.8194662480377,48,13.2,0.587983445126302,"On Ball","On Ball","Primary Ball Handler Secondary Ball Handler","On Ball On Ball",8.78,10.96,4.42,23.84,13.2,6.54,0,28.26,0,19.74,13.2,15.06,0.665151515151515,TRUE,TRUE,-0.694761904761905,0.00237500000000009,0.697136904761905,-0.0227374999999997,0.672024404761905,-1.6534875,-0.958725595238095,1.01861852433281,-1.02116169544741,-1.01799058084772,1.02053375196232,"On Ball On Ball"
"205","DAL",2012,"Dirk Nowitzki","Jason Kidd","Post Scorer","Stationary Shooter",2.98,2.28,7.5,4.3,32.9762459245459,28.5496040987424,-4.69,0.77,-10.98,6.79,385,485,287,990,12.31,14.5,4.8,0,28.7,0.680688336520077,0.561861520998865,0.118826815521212,TRUE,44.7291666666667,8.60735910572892,10.8430367955286,6.4163949697252,22.1332091290172,48,15.02,0.573059860567838,"On_Ball_Big","Off Ball","Post Scorer Stationary Shooter","Off Ball On_Ball_Big",11.39,8.06,3.63,24.92,15.02,4.43,0,28.55,0,19.45,15.02,13.53,0.75832223701731,TRUE,TRUE,0.996106194690266,2.72008333333333,1.72397713864307,2.64212083333333,1.64601463864307,-1.20988333333333,-2.2059895280236,2.78264089427108,-2.78303679552864,-2.7863949697252,2.78679087098277,"Off Ball On_Ball_Big"
"206","SAS",2010,"Tim Duncan","Manu Ginobili","Post Scorer","Shot Creator",4.45,3.22,11,8,31.0824207492795,28.4541786743516,0.59,1.98,2.13,11.55,508,905,715,1342,8.03,16.7,2.6,0,28.7,0.657850779510022,0.453072248480756,0.204778531029266,TRUE,72.2916666666667,7.02708933717579,12.5187319884726,9.89048991354467,18.5636887608069,48,16.92,0.41531260858013,"On_Ball_Big","On Ball","Post Scorer Shot Creator","On Ball On_Ball_Big",12.09,7.46,4.83,23.63,16.92,2.63,0,28.46,0,19.55,16.92,11.54,0.714539007092199,TRUE,TRUE,5.50855043227666,7.21845833333333,1.70990790105668,7.16465,1.65609956772334,4.334075,-1.17447543227666,5.06291066282421,-5.05873198847262,-5.06048991354467,5.06631123919308,"On Ball On_Ball_Big"
"207","TOR",2013,"Amir Johnson","Kyle Lowry","Roll + Cut Big","Primary Ball Handler",2.85,1.79,8.1,5.6,28.7651858567543,29.3019038984587,-12.26,-0.34,-11.39,8.44,542,747,784,1236,7.91,18.3,0,1,28.7,0.688081395348837,0.446693169497651,0.241388225851186,TRUE,68.9375,7.86219401631913,10.8359020852221,11.3726201269266,17.9292837715322,48,18.7,0.420438182690863,"Off_Ball_Big","On Ball","Primary Ball Handler Roll + Cut Big","Off_Ball_Big On Ball",13.6,5.1,5.63,23.67,18.7,0,0.53,28.77,0,18.7,19.23,10.07,0.727272727272727,TRUE,TRUE,-1.63095194922937,0.135,1.76595194922937,0.15666875,1.78762069922937,-2.92493541666667,-1.29398346743729,5.73780598368087,-5.73590208522212,-5.74262012692656,5.74071622846782,"Off_Ball_Big On Ball"
"208","BRK",2018,"Spencer Dinwiddie","DeMarre Carroll","Shot Creator","Movement Shooter",0.92,1.11,5,5,28.3013698630137,29.6712328767123,-7,-3.28,-8.06,0.8,785,553,653,1513,5.14,18.1,0,1.1,28.8,0.625175217269414,0.556454578889298,0.0687206383801165,TRUE,73,10.7534246575342,7.57534246575342,8.94520547945205,20.7260273972603,48,18.33,0.586657100792921,"On Ball","Off Ball","Movement Shooter Shot Creator","Off Ball On Ball",12.33,6,7.37,22.3,18.33,0,1.37,28.3,0,18.33,19.7,9.97,0.672667757774141,TRUE,TRUE,-3.24247146118721,-2.34429166666667,0.898179794520548,-2.43150416666667,0.810967294520547,-4.39434166666667,-1.15187020547945,1.57657534246575,-1.57534246575342,-1.57520547945205,1.57397260273973,"Off Ball On Ball"
"209","SAS",2022,"Dejounte Murray","Jakob Poeltl","Slasher","Roll + Cut Big",3.35,2.87,8.8,6.7,34.4937931034483,29.2468965517241,-2.25,-3.02,2.26,2.36,543,590,273,1494,0.87,13.2,5.8,0,29,0.590716246568505,0.633856597369538,-0.0431403508010324,TRUE,60.4166666666667,8.98758620689655,9.76551724137931,4.51862068965517,24.728275862069,48,13.51,0.665254345440159,"On Ball","Off_Ball_Big","Roll + Cut Big Slasher","Off_Ball_Big On Ball",7.93,10.82,5.58,23.67,13.51,5.24,0,29.25,0,18.75,13.51,15.74,0.586972612879349,TRUE,FALSE,0.392851724137931,0.442166666666667,0.0493149425287357,0.475160416666667,0.0823086925287355,0.230291666666667,-0.162560057471265,-1.05758620689655,1.05448275862069,1.06137931034483,-1.05827586206896,"Off_Ball_Big On Ball"
"210","CHO",2017,"Kemba Walker","Michael KiddGilchrist","Primary Ball Handler","Athletic Finisher",2.7,1.64,9.1,6.2,34.4002120328651,28.9552080572489,-2.46,2.5,-10.73,3.26,752,745,317,1959,9.03,13.3,5.7,0,29,0.649141072358147,0.648460774577954,0.000680297780192407,TRUE,78.6041666666667,9.56692287304532,9.4778690697058,4.03286509408958,24.9223429631593,48,13.6,0.703450211253333,"On Ball","Off Ball","Athletic Finisher Primary Ball Handler","Off Ball On Ball",9.58,9.46,4.02,24.94,13.6,5.44,0,28.96,0,19.04,13.6,15.36,0.704411764705882,TRUE,TRUE,0.79446329181023,1.58483333333333,0.790370041523103,1.5532,0.75873670818977,-1.0053,-1.79976329181023,0.0130771269546788,-0.017869069705803,-0.0128650940895838,0.0176570368407134,"Off Ball On Ball"
"211","BOS",2022,"Jayson Tatum","Al Horford","Shot Creator","Stretch Big",5.11,4.12,13,8.4,35.4191082802548,28.6471337579618,-1.07,12.69,-4,12.69,444,822,379,1495,2.93,12.1,6.8,0,29.1,0.596959122632104,0.554525222551929,0.0424339000801749,TRUE,65.4166666666667,6.78726114649681,12.5656050955414,5.79363057324841,22.8535031847134,48,12.58,0.539527913076058,"On Ball","Off_Ball_Big","Shot Creator Stretch Big","Off_Ball_Big On Ball",7.88,11.47,4.7,23.95,12.58,6.77,0,28.65,0,19.35,12.58,16.07,0.626391096979332,TRUE,TRUE,8.72982484076433,9.22133333333333,0.491508492569002,9.08373333333333,0.353908492569003,8.31582916666667,-0.413995674097663,1.09273885350319,-1.0956050955414,-1.09363057324841,1.09649681528662,"Off_Ball_Big On Ball"
"212","SAC",2021,"Richaun Holmes","DeAaron Fox","Roll + Cut Big","Slasher",1.8,1.08,4.8,4.6,30.0381841323717,35.0683071701315,-2.71,-5.54,-17.08,0.93,440,195,442,1280,20.84,12.9,0,5.9,29.2,0.734878763655742,0.667709963484611,0.0671688001711306,TRUE,49.1041666666667,8.96054306321595,3.97114976665252,9.00127280441239,26.0670343657191,48,12.93,0.693004103883678,"Off_Ball_Big","On Ball","Roll + Cut Big Slasher","Off_Ball_Big On Ball",10.47,2.46,7.49,27.58,12.93,0,5.03,30.04,0,12.93,17.96,17.11,0.809744779582367,TRUE,TRUE,-3.66213831141281,-2.26197916666667,1.40015914474615,-1.93782291666667,1.72431539474615,-7.55159791666667,-3.88945960525385,1.50945693678405,-1.51114976665252,-1.51127280441239,1.51296563428086,"Off_Ball_Big On Ball"
"213","HOU",2021,"Christian Wood","JaeSean Tate","Stretch Big","Stretch Big",1.41,-0.27,3.3,2.8,32.2595032944754,29.4130765331982,-16.16,-11.44,-4.66,0.59,270,494,377,832,0.529999999999999,15.7,3.1,0,29.2,0.591073271413829,0.488549618320611,0.102523653093218,TRUE,41.1041666666667,6.56867714140902,12.0182463253928,9.17181956411556,20.2412569690826,48,15.74,0.417323833634627,"Off_Ball_Big","Off_Ball_Big","Stretch Big Stretch Big","Off_Ball_Big Off_Ball_Big",9.24,9.35,6.5,22.91,15.74,2.85,0,29.41,0,18.59,15.74,13.67,0.587039390088945,TRUE,TRUE,-5.71743537759757,-5.66558333333333,0.0518520442642325,-5.61688541666667,0.100549960930901,-5.79068125,-0.0732458724024339,2.67132285859098,-2.6682463253928,-2.67181956411556,2.66874303091738,"Off_Ball_Big Off_Ball_Big"
"214","IND",2012,"Paul George","Danny Granger","Athletic Finisher","Athletic Finisher",3.13,2.43,7.3,6.7,29.1576846307385,32.9261477045908,-2.54,-5.88,3.42,9.29,596,348,584,1478,9.21,14.7,0,3.6,29.7,0.669895076674738,0.613278008298755,0.0566170683759823,TRUE,62.625,9.51696606786427,5.55688622754491,9.32534930139721,23.6007984031936,48,15.07,0.631517323680443,"Off Ball","Off Ball","Athletic Finisher Athletic Finisher","Off Ball Off Ball",10.82,4.25,8.02,24.9,15.07,0,3.77,29.15,0,15.07,18.84,14.08,0.717982747179827,TRUE,TRUE,4.04784431137724,5.2268125,1.17896818862275,5.11289791666667,1.06505360528942,2.22134166666667,-1.82650264471058,1.30303393213573,-1.30688622754491,-1.30534930139721,1.29920159680639,"Off Ball Off Ball"
"215","MIN",2013,"Andrei Kirilenko","Ricky Rubio","Athletic Finisher","Primary Ball Handler",2.13,1.96,6.1,4.9,29.753979739508,27.6700434153401,-1.05,-8.15,1.7,-0.84,435,443,353,842,4.56,16.2,2.1,0,29.7,0.601226993865031,0.514041514041514,0.0871854798235167,TRUE,43.1875,10.0723589001447,10.2575976845152,8.17366136034732,19.4963820549928,48,18.25,0.551910076720258,"Off Ball","On Ball","Athletic Finisher Primary Ball Handler","Off Ball On Ball",12.14,8.19,6.11,21.56,18.25,2.08,0,27.67,0,20.33,18.25,9.42,0.665205479452055,TRUE,TRUE,-2.01369030390738,-1.2306875,0.783002803907381,-1.23661041666667,0.777079887240714,-2.97036041666667,-0.956670112759285,2.06764109985528,-2.0675976845152,-2.06366136034732,2.06361794500723,"Off Ball On Ball"
